date,week,day,Brand,Sub_Category,Description,group,garmentId,new,hex1,hex2,hex3,hex4,hex5,sold
10/5/2020,1,1,Madewell,jeans,Straight-leg,Jeans,101,N,#526378,#3a4c65,#233044,#7d8a98,#b2b6b8,Y
10/5/2020,1,1,Agnes B,tee,Signature graphic,Knit Tops,301,N,#000103,#000100,#030305,#dddee3,#14171b,
10/6/2020,1,2,Madewell,jeans,Wide-leg button-fly,Jeans,102,N,#778ca1,#657a91,#50657c,#8d9eb0,#37485e,
10/6/2020,1,2,Flat File,tee,Matisse graphic,Knit Tops,302,N,#f4f5f6,#e4e4e5,#465380,#bdc97f,#e1704f,
10/7/2020,1,3,Madewell,jeans,Skinny,Jeans,103,N,#000000,#000202,#1c1e20,#323134,#4e4d4d,Y
10/7/2020,1,3,Madewell,shirt,Check flannel,Woven Tops,303,N,#161b17,#401414,#723c39,#593c30,#a87468,Y
10/7/2020,1,3,Madewell,jacket,Houndstooth sweater,Jackets,401,N,#040202,#6f574c,#584237,#866d61,#36241d,
10/8/2020,1,4,Agolde,jeans,Wide-leg,Jeans,104,N,#e1ded8,#eeece5,#d2ceca,#c2bdb9,#aeaba7,
10/8/2020,1,4,Aritzia,tee,Long-sleeved raglan,Knit Tops,304,N,#83858b,#78787f,#696b73,#929296,#57585f,Y
10/8/2020,1,4,J. Crew,jacket,Denim,Jackets,402,N,#717f8f,#86929f,#5f6e7e,#3f4e5e,#a2adb5,
10/8/2020,1,4,,shawl,Houndstooth blanket,Jackets,403,N,#020201,#5e160a,#721c0f,#290603,#480f06,
10/9/2020,1,5,Madewell,jeans,Straight-leg,Jeans,101,N,#526378,#3a4c65,#233044,#7d8a98,#b2b6b8,Y
10/9/2020,1,5,,shirt,Striped,Woven Tops,305,N,#c33a2b,#a79380,#a03228,#631e12,#94766a,
10/9/2020,1,5,,shawl,Houndstooth blanket,Jackets,403,N,#020201,#5e160a,#721c0f,#290603,#480f06,
10/10/2020,1,6,Madewell,jeans,Wide-leg button-fly,Jeans,102,N,#778ca1,#657a91,#50657c,#8d9eb0,#37485e,
10/10/2020,1,6,Topshop,tee,Matelasse mock-neck,Knit Tops,306,N,#0a1330,#161f3b,#030821,#010108,#232d49,
10/10/2020,1,6,Closed,jacket,Leather motorcycle,Jackets,404,N,#050201,#3f2b21,#29170e,#503c30,#635043,
10/11/2020,1,7,Paloma Wool,jumpsuit,Front-zip corduroy,Rompers & Jumpsuits,201,N,#1c4349,#15343a,#285a60,#32676c,#6d6b67,
10/12/2020,2,1,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
10/12/2020,2,1,Leset,top,Long-sleeved wrap,Knit Tops,307,Y,#172c1e,#102417,#0c1d0f,#010303,#333837,
10/12/2020,2,1,,shawl,Houndstooth blanket,Jackets,403,N,#020201,#5e160a,#721c0f,#290603,#480f06,
10/13/2020,2,2,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
10/13/2020,2,2,The Reformation,tee,Long-sleeved cathedral print mock-neck,Knit Tops,308,N,#5b6278,#828899,#454d62,#989ca9,#d8d7d8,
10/14/2020,2,3,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
10/14/2020,2,3,Express,tee,Long-sleeved crew-neck,Knit Tops,309,N,#04070d,#060b13,#010001,#020406,#29282c,Y
10/15/2020,2,4,Madewell,jeans,Skinny,Jeans,103,N,#000000,#000202,#1c1e20,#323134,#4e4d4d,Y
10/15/2020,2,4,The Reformation,sweatshirt,Tie-dyed half-zip,Sweaters & Sweatshirts,310,N,#d9dbe3,#eae9f0,#c8d0db,#e2e3ea,#bec0c8,
10/16/2020,2,5,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
10/16/2020,2,5,Loft,tee,Cardigan,Knit Tops,311,N,#56565a,#6e7075,#87888c,#323439,#a4a5a8,
10/16/2020,2,5,H & M,tank,Ribbed halter,Knit Tops,312,N,#e8e9e9,#dfe0df,#d1d1d1,#c1c0c1,#a7a7a5,
10/17/2020,2,6,Madewell,jeans,Straight-leg,Jeans,101,N,#526378,#3a4c65,#233044,#7d8a98,#b2b6b8,Y
10/17/2020,2,6,,shirt,Striped,Woven Tops,305,N,#c33a2b,#a79380,#a03228,#631e12,#94766a,
10/17/2020,2,6,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
10/18/2020,2,7,Madewell,jeans,Wide-leg button-fly,Jeans,102,N,#778ca1,#657a91,#50657c,#8d9eb0,#37485e,
10/18/2020,2,7,Monogram,sweatshirt,Club sandwich graphic,Sweaters & Sweatshirts,313,N,#020404,#656155,#2a2a26,#9d9c85,#c0c5c8,
10/18/2020,2,7,J. Crew,jacket,Quilted,Jackets,406,N,#2b2810,#54453b,#21210d,#3b2318,#b9a881,
10/19/2020,3,1,Agolde,jeans,Wide-leg,Jeans,104,N,#e1ded8,#eeece5,#d2ceca,#c2bdb9,#aeaba7,
10/19/2020,3,1,Sezane,sweater,Drapey color-block,Sweaters & Sweatshirts,314,N,#83572d,#863e3b,#5c6b77,#384b5d,#e6e1d9,Y
10/20/2020,3,2,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
10/20/2020,3,2,Leset,top,Long-sleeved wrap,Knit Tops,307,Y,#172c1e,#102417,#0c1d0f,#010303,#333837,
10/20/2020,3,2,Madewell,jacket,Houndstooth sweater,Jackets,401,N,#040202,#6f574c,#584237,#866d61,#36241d,
10/21/2020,3,3,Anthropologie,pants,Plaid corduroy,Pants,107,N,#040405,#371414,#5a1718,#222f29,#665833,Y
10/21/2020,3,3,Aritzia,tee,Long-sleeved raglan,Knit Tops,304,N,#83858b,#78787f,#696b73,#929296,#57585f,Y
10/21/2020,3,3,Madewell,jacket,Houndstooth sweater,Jackets,401,N,#040202,#6f574c,#584237,#866d61,#36241d,
10/22/2020,3,4,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
10/22/2020,3,4,The Reformation,tee,Long-sleeved cathedral print mock-neck,Knit Tops,308,N,#5b6278,#828899,#454d62,#989ca9,#d8d7d8,
10/23/2020,3,5,Madewell,jeans,Skinny,Jeans,103,N,#000000,#000202,#1c1e20,#323134,#4e4d4d,Y
10/23/2020,3,5,The Reformation,sweatshirt,Tie-dyed half-zip,Sweaters & Sweatshirts,310,N,#d9dbe3,#eae9f0,#c8d0db,#e2e3ea,#bec0c8,
10/24/2020,3,6,Madewell,jeans,Wide-leg button-fly,Jeans,102,N,#778ca1,#657a91,#50657c,#8d9eb0,#37485e,
10/24/2020,3,6,Monogram,sweatshirt,Club sandwich graphic,Sweaters & Sweatshirts,313,N,#020404,#656155,#2a2a26,#9d9c85,#c0c5c8,
10/25/2020,3,7,Paloma Wool,jumpsuit,Front-zip corduroy,Rompers & Jumpsuits,201,N,#1c4349,#15343a,#285a60,#32676c,#6d6b67,
10/25/2020,3,7,,jacket,Yak-wool long,Jackets,407,N,#0c030a,#411c3f,#671e28,#491011,#353057,
10/26/2020,4,1,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
10/26/2020,4,1,Uniqlo,sweater,Ribbed turtleneck,Sweaters & Sweatshirts,315,N,#000001,#000002,#010203,#05060a,#020204,
10/27/2020,4,2,Madewell,jeans,Straight-leg,Jeans,101,N,#526378,#3a4c65,#233044,#7d8a98,#b2b6b8,Y
10/27/2020,4,2,Madewell,bodysuit,Velvet wrap,Bodysuits,316,N,#8f7971,#9a857d,#836c65,#ae9b95,#d3c8c4,
10/27/2020,4,2,,jacket,Yak-wool long,Jackets,407,N,#0c030a,#411c3f,#671e28,#491011,#353057,
10/28/2020,4,3,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
10/28/2020,4,3,Leset,top,Long-sleeved wrap,Knit Tops,307,Y,#172c1e,#102417,#0c1d0f,#010303,#333837,
10/28/2020,4,3,,shawl,Houndstooth blanket,Jackets,403,N,#020201,#5e160a,#721c0f,#290603,#480f06,
10/29/2020,4,4,Madewell,jeans,Skinny,Jeans,103,N,#000000,#000202,#1c1e20,#323134,#4e4d4d,Y
10/29/2020,4,4,,shirt,Striped,Woven Tops,305,N,#c33a2b,#a79380,#a03228,#631e12,#94766a,
10/29/2020,4,4,Madewell,jacket,Houndstooth sweater,Jackets,401,N,#040202,#6f574c,#584237,#866d61,#36241d,
10/30/2020,4,5,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
10/30/2020,4,5,Loft,tee,Cardigan,Knit Tops,311,N,#56565a,#6e7075,#87888c,#323439,#a4a5a8,
10/30/2020,4,5,H & M,tank,Ribbed halter,Knit Tops,312,N,#e8e9e9,#dfe0df,#d1d1d1,#c1c0c1,#a7a7a5,
10/31/2020,4,6,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
10/31/2020,4,6,The Reformation,tee,Long-sleeved cathedral print mock-neck,Knit Tops,308,N,#5b6278,#828899,#454d62,#989ca9,#d8d7d8,
10/31/2020,4,6,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/1/2020,4,7,Madewell,jeans,Wide-leg button-fly,Jeans,102,N,#778ca1,#657a91,#50657c,#8d9eb0,#37485e,
11/1/2020,4,7,Monogram,sweatshirt,Club sandwich graphic,Sweaters & Sweatshirts,313,N,#020404,#656155,#2a2a26,#9d9c85,#c0c5c8,
11/2/2020,5,1,Madewell,jeans,Skinny,Jeans,103,N,#000000,#000202,#1c1e20,#323134,#4e4d4d,Y
11/2/2020,5,1,The Reformation,sweatshirt,Tie-dyed half-zip,Sweaters & Sweatshirts,310,N,#d9dbe3,#eae9f0,#c8d0db,#e2e3ea,#bec0c8,
11/3/2020,5,2,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
11/3/2020,5,2,Madewell,sweatshirt,Cropped quilted,Sweaters & Sweatshirts,317,N,#292d35,#1f222b,#030306,#32363d,#3d4048,Y
11/3/2020,5,2,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/4/2020,5,3,Madewell,jeans,Straight-leg,Jeans,101,N,#526378,#3a4c65,#233044,#7d8a98,#b2b6b8,Y
11/4/2020,5,3,Flat File,tee,Matisse graphic,Knit Tops,302,N,#f4f5f6,#e4e4e5,#465380,#bdc97f,#e1704f,
11/4/2020,5,3,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/5/2020,5,4,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
11/5/2020,5,4,,shirt,Striped,Woven Tops,305,N,#c33a2b,#a79380,#a03228,#631e12,#94766a,
11/5/2020,5,4,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/6/2020,5,5,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
11/6/2020,5,5,Leset,top,Long-sleeved wrap,Knit Tops,307,Y,#172c1e,#102417,#0c1d0f,#010303,#333837,
11/7/2020,5,6,Madewell,jeans,Wide-leg button-fly,Jeans,102,N,#778ca1,#657a91,#50657c,#8d9eb0,#37485e,
11/7/2020,5,6,Loft,tee,Cardigan,Knit Tops,311,N,#56565a,#6e7075,#87888c,#323439,#a4a5a8,
11/7/2020,5,6,H & M,tank,Ribbed halter,Knit Tops,312,N,#e8e9e9,#dfe0df,#d1d1d1,#c1c0c1,#a7a7a5,
11/8/2020,5,7,Madewell,jeans,Straight-leg,Jeans,101,N,#526378,#3a4c65,#233044,#7d8a98,#b2b6b8,Y
11/8/2020,5,7,The Reformation,sweatshirt,Tie-dyed half-zip,Sweaters & Sweatshirts,310,N,#d9dbe3,#eae9f0,#c8d0db,#e2e3ea,#bec0c8,
11/8/2020,5,7,Monogram,tee,Les Fraises graphic,Knit Tops,318,N,#f6f7f6,#e5e6e8,#9e5c5b,#68484a,#7a8374,
11/9/2020,6,1,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
11/9/2020,6,1,Agnes B,tee,Signature graphic,Knit Tops,301,N,#000103,#000100,#030305,#dddee3,#14171b,
11/10/2020,6,2,Paloma Wool,jumpsuit,Front-zip corduroy,Rompers & Jumpsuits,201,N,#1c4349,#15343a,#285a60,#32676c,#6d6b67,
11/11/2020,6,3,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
11/11/2020,6,3,,shirt,Striped western-style,Woven Tops,319,N,#eff1f0,#8e9aae,#b4ba9a,#e3e5e5,#e3c494,
11/11/2020,6,3,J. Crew,jacket,Denim,Jackets,402,N,#717f8f,#86929f,#5f6e7e,#3f4e5e,#a2adb5,
11/12/2020,6,4,Madewell,jeans,Demi-boot,Jeans,108,N,#2b2c35,#020305,#1a1c27,#3e4047,#5c5e64,Y
11/12/2020,6,4,The Reformation,tee,Long-sleeved cathedral print mock-neck,Knit Tops,308,N,#5b6278,#828899,#454d62,#989ca9,#d8d7d8,
11/12/2020,6,4,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/13/2020,6,5,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
11/13/2020,6,5,,shirt,Striped,Woven Tops,305,N,#c33a2b,#a79380,#a03228,#631e12,#94766a,
11/13/2020,6,5,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/14/2020,6,6,Madewell,jeans,Demi-boot,Jeans,108,N,#2b2c35,#020305,#1a1c27,#3e4047,#5c5e64,Y
11/14/2020,6,6,Monogram,sweatshirt,Club sandwich graphic,Sweaters & Sweatshirts,313,N,#020404,#656155,#2a2a26,#9d9c85,#c0c5c8,
11/14/2020,6,6,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/15/2020,6,7,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
11/15/2020,6,7,Madewell,sweater,Textured yarn,Sweaters & Sweatshirts,320,N,#9e7e89,#7d616c,#39353d,#66646a,#d7d5d7,Y
11/15/2020,6,7,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/16/2020,7,1,Madewell,jeans,Wide-leg button-fly,Jeans,102,N,#778ca1,#657a91,#50657c,#8d9eb0,#37485e,
11/16/2020,7,1,Uniqlo,sweater,Ribbed turtleneck,Sweaters & Sweatshirts,315,N,#000001,#000002,#010203,#05060a,#020204,
11/16/2020,7,1,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/17/2020,7,2,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
11/17/2020,7,2,Aritzia,sweater,Boxy cardigan,Sweaters & Sweatshirts,321,Y,#c4b4a6,#b6a598,#d0c2b4,#9d8d80,#675b52,
11/17/2020,7,2,Aritzia,tank,sweater bustier,Knit Tops,322,Y,#c3b2a5,#bba99b,#cdbeb1,#af9d8e,#998b80,
11/17/2020,7,2,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/18/2020,7,3,Madewell,jeans,Demi-boot,Jeans,108,N,#2b2c35,#020305,#1a1c27,#3e4047,#5c5e64,Y
11/18/2020,7,3,The Reformation,sweatshirt,Tie-dyed half-zip,Sweaters & Sweatshirts,310,N,#d9dbe3,#eae9f0,#c8d0db,#e2e3ea,#bec0c8,
11/18/2020,7,3,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/19/2020,7,4,Madewell,jeans,Wide-leg button-fly,Jeans,102,N,#778ca1,#657a91,#50657c,#8d9eb0,#37485e,
11/19/2020,7,4,Leset,top,Long-sleeved wrap,Knit Tops,307,Y,#172c1e,#102417,#0c1d0f,#010303,#333837,
11/19/2020,7,4,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/20/2020,7,5,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
11/20/2020,7,5,Aritzia,sweater,Boxy cardigan,Sweaters & Sweatshirts,321,Y,#c4b4a6,#b6a598,#d0c2b4,#9d8d80,#675b52,
11/20/2020,7,5,Aritzia,tank,sweater bustier,Knit Tops,322,Y,#c3b2a5,#bba99b,#cdbeb1,#af9d8e,#998b80,
11/20/2020,7,5,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/21/2020,7,6,Madewell,jeans,Demi-boot,Jeans,108,N,#2b2c35,#020305,#1a1c27,#3e4047,#5c5e64,Y
11/21/2020,7,6,Monogram,sweatshirt,Club sandwich graphic,Sweaters & Sweatshirts,313,N,#020404,#656155,#2a2a26,#9d9c85,#c0c5c8,
11/21/2020,7,6,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/22/2020,7,7,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
11/22/2020,7,7,Madewell,sweatshirt,Cropped quilted,Sweaters & Sweatshirts,317,N,#292d35,#1f222b,#030306,#32363d,#3d4048,Y
11/22/2020,7,7,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/23/2020,8,1,Madewell,jeans,Wide-leg button-fly,Jeans,102,N,#778ca1,#657a91,#50657c,#8d9eb0,#37485e,
11/23/2020,8,1,Madewell,bodysuit,Velvet wrap,Bodysuits,316,N,#8f7971,#9a857d,#836c65,#ae9b95,#d3c8c4,
11/23/2020,8,1,,shawl,Houndstooth blanket,Jackets,403,N,#020201,#5e160a,#721c0f,#290603,#480f06,
11/23/2020,8,1,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/24/2020,8,2,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
11/24/2020,8,2,The Reformation,tee,Long-sleeved cathedral print mock-neck,Knit Tops,308,N,#5b6278,#828899,#454d62,#989ca9,#d8d7d8,
11/24/2020,8,2,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/25/2020,8,3,The Reformation,jeans,Saddle,Jeans,106,Y,#121b2a,#526479,#374556,#6e7f94,#a4aeb9,
11/25/2020,8,3,Aritzia,sweater,Boxy cardigan,Sweaters & Sweatshirts,321,Y,#c4b4a6,#b6a598,#d0c2b4,#9d8d80,#675b52,
11/25/2020,8,3,Aritzia,tank,sweater bustier,Knit Tops,322,Y,#c3b2a5,#bba99b,#cdbeb1,#af9d8e,#998b80,
11/25/2020,8,3,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/26/2020,8,4,Madewell,jeans,Demi-boot,Jeans,108,N,#2b2c35,#020305,#1a1c27,#3e4047,#5c5e64,Y
11/26/2020,8,4,Monogram,sweatshirt,Club sandwich graphic,Sweaters & Sweatshirts,313,N,#020404,#656155,#2a2a26,#9d9c85,#c0c5c8,
11/27/2020,8,5,Paloma Wool,jumpsuit,Front-zip corduroy,Rompers & Jumpsuits,201,N,#1c4349,#15343a,#285a60,#32676c,#6d6b67,
11/27/2020,8,5,Uniqlo,sweater,Ribbed turtleneck,Sweaters & Sweatshirts,315,N,#000001,#000002,#010203,#05060a,#020204,
11/27/2020,8,5,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/28/2020,8,6,Madewell,jeans,Straight-leg,Jeans,101,N,#526378,#3a4c65,#233044,#7d8a98,#b2b6b8,Y
11/28/2020,8,6,Madewell,sweater,Textured yarn,Sweaters & Sweatshirts,320,N,#9e7e89,#7d616c,#39353d,#66646a,#d7d5d7,Y
11/28/2020,8,6,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/29/2020,8,7,Madewell,jeans,Demi-boot,Jeans,108,N,#2b2c35,#020305,#1a1c27,#3e4047,#5c5e64,Y
11/29/2020,8,7,The Reformation,sweatshirt,Tie-dyed half-zip,Sweaters & Sweatshirts,310,N,#d9dbe3,#eae9f0,#c8d0db,#e2e3ea,#bec0c8,
11/29/2020,8,7,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
11/30/2020,9,1,Madewell,jeans,High-waisted wide-leg,Jeans,105,Y,#000003,#05060d,#0c0e16,#161a22,#30323b,
11/30/2020,9,1,Leset,top,Long-sleeved wrap,Knit Tops,307,Y,#172c1e,#102417,#0c1d0f,#010303,#333837,
11/30/2020,9,1,Aritzia,coat,Wool plaid,Coats,405,N,#311514,#221e27,#524b50,#947e76,#614845,
