web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
"1575148372-4857","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575154925-5784","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SHIRTDRESS","https://www.zara.com/us/en/shirtdress-p01131923.html","SHIRTDRESS Details","39.90 USD","Black"
"1575148809-5087","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH BOWS","https://www.zara.com/us/en/dress-with-bows-p07385120.html","DRESS WITH BOWS Details","39.90 USD","Oyster White"
"1575148372-4831","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575154894-5769","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRAPED MINI DRESS","https://www.zara.com/us/en/draped-mini-dress-p02049008.html","DRAPED MINI DRESS Details","69.90 USD","Black / White"
"1575148824-5094","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TEXTURED DRESS","https://www.zara.com/us/en/textured-dress-p00264630.html","TEXTURED DRESS Details","35.90 USD","Black / White"
"1575149263-5305","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","POLKA DOT MIDI DRESS","https://www.zara.com/us/en/polka-dot-midi-dress-p08004223.html","POLKA DOT MIDI DRESS Details","69.90 USD","Multicolored"
"1575149550-5443","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","MIDI DRESS WITH RUFFLES","https://www.zara.com/us/en/midi-dress-with-ruffles-p08442139.html","MIDI DRESS WITH RUFFLES Details","69.90 USD","Gray"
"1575148920-5140","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","STRAPPY DRESS","https://www.zara.com/us/en/strappy-dress-p05039631.html","STRAPPY DRESS Details","35.90 USD","ecru-white"
"1575148535-4958","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VOLUMINOUS TAFFETTA DRESS","https://www.zara.com/us/en/voluminous-taffetta-dress-p08659201.html","VOLUMINOUS TAFFETTA DRESS Details","49.90 USD","Bottle green"
"1575148507-4944","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MINI DRESS","https://www.zara.com/us/en/printed-mini-dress-p09006161.html","PRINTED MINI DRESS Details","49.90 USD","Black"
"1575154061-5714","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","POLKA DOT MIDI DRESS","https://www.zara.com/us/en/polka-dot-midi-dress-p08716120.html","POLKA DOT MIDI DRESS Details","89.90 USD","Fuchsia"
"1575148677-5025","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","EMBROIDERED RUFFLED DRESS","https://www.zara.com/us/en/embroidered-ruffled-dress-p05107300.html","EMBROIDERED RUFFLED DRESS Details","49.90 USD","Oyster White"
"1575148644-5009","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TEXTURED KNOTTED JUMPSUIT","https://www.zara.com/us/en/textured-knotted-jumpsuit-p00017206.html","TEXTURED KNOTTED JUMPSUIT Details","49.90 USD","Mint"
"1575148372-4855","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575152744-5573","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","EMBROIDERED SATIN EFFECT DRESS","https://www.zara.com/us/en/embroidered-satin-effect-dress-p07521316.html","EMBROIDERED SATIN EFFECT DRESS Details","69.90 USD","Black"
"1575154847-5746","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ELASTICIZED DRESS","https://www.zara.com/us/en/elasticized-dress-p01198465.html","ELASTICIZED DRESS Details","39.90 USD","Dark charcoal gray"
"1575148853-5108","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS","https://www.zara.com/us/en/ruffled-dress-p05039904.html","RUFFLED DRESS Details","39.90 USD","Ecru"
"1575148372-4874","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575149639-5458","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","EMBROIDERED DRESS","https://www.zara.com/us/en/embroidered-dress-p07200025.html","EMBROIDERED DRESS Details","49.90 USD","Anthracite grey"
"1575149376-5359","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED MINI DRESS","https://www.zara.com/us/en/ruffled-mini-dress-p01971168.html","RUFFLED MINI DRESS Details","39.90 USD","MARSALA"
"1575149305-5325","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BLAZER DRESS","https://www.zara.com/us/en/blazer-dress-p08469250.html","BLAZER DRESS Details","119.00 USD","Fuchsia"
"1575148372-4827","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575154822-5734","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SHINY BLAZER DRESS","https://www.zara.com/us/en/shiny-blazer-dress-p08824866.html","SHINY BLAZER DRESS Details","119.00 USD","Black"
"1575149316-5330","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG BELTED JUMPSUIT","https://www.zara.com/us/en/long-belted-jumpsuit-p04786252.html","LONG BELTED JUMPSUIT Details","89.90 USD","Black"
"1575152753-5577","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SEQUIN SLIP DRESS","https://www.zara.com/us/en/sequin-slip-dress-p08728874.html","SEQUIN SLIP DRESS Details","69.90 USD","Navy blue"
"1575155023-5831","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SEQUIN WRAP DRESS","https://www.zara.com/us/en/sequin-wrap-dress-p06206102.html","SEQUIN WRAP DRESS Details","89.90 USD","Multicolored"
"1575154963-5802","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINT DRESS","https://www.zara.com/us/en/print-dress-p04479243.html","PRINT DRESS Details","69.90 USD","Black"
"1575149227-5288","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT JUMPSUIT","https://www.zara.com/us/en/floral-print-jumpsuit-p08106122.html","FLORAL PRINT JUMPSUIT Details","49.90 USD","Black / Green"
"1575148426-4905","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DRESS WITH BOW","https://www.zara.com/us/en/ruffled-dress-with-bow-p04331026.html","RUFFLED DRESS WITH BOW Details","69.90 USD","Ecru"
"1575148422-4903","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BUTTON-UP DRESS WITH POCKETS","https://www.zara.com/us/en/button-up-dress-with-pockets-p08342116.html","BUTTON-UP DRESS WITH POCKETS Details","49.90 USD","Light camel"
"1575154940-5791","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED DRESS WITH BELT","https://www.zara.com/us/en/pleated-dress-with-belt-p01971051.html","PLEATED DRESS WITH BELT Details","69.90 USD","MARSALA"
"1575153710-5688","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED JUMPSUIT WITH BELT","https://www.zara.com/us/en/pleated-jumpsuit-with-belt-p05584913.html","PLEATED JUMPSUIT WITH BELT Details","39.90 USD","Black"
"1575153596-5633","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED SHIRT DRESS","https://www.zara.com/us/en/printed-shirt-dress-p04437294.html","PRINTED SHIRT DRESS Details","69.90 USD","Black"
"1575149505-5421","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","KNIT MINI DRESS","https://www.zara.com/us/en/knit-mini-dress-p09874016.html","KNIT MINI DRESS Details","49.90 USD","Black"
"1575149138-5246","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG JUMPSUIT WITH POCKETS","https://www.zara.com/us/en/long-jumpsuit-with-pockets-p02731252.html","LONG JUMPSUIT WITH POCKETS Details","69.90 USD","Anthracite grey"
"1575154977-5809","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","MINI DRESS WITH BUTTONS","https://www.zara.com/us/en/mini-dress-with-buttons-p09878186.html","MINI DRESS WITH BUTTONS Details","49.90 USD","Light camel"
"1575149353-5348","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRAPED DRESS","https://www.zara.com/us/en/draped-dress-p08110198.html","DRAPED DRESS Details","49.90 USD","Ecru"
"1575150596-5481","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED DOTTED MESH DRESS","https://www.zara.com/us/en/ruffled-dotted-mesh-dress-p00881306.html","RUFFLED DOTTED MESH DRESS Details","49.90 USD","Pale pink"
"1575153594-5632","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BUTTONED SHEATH DRESS","https://www.zara.com/us/en/buttoned-sheath-dress-p03519107.html","BUTTONED SHEATH DRESS Details","49.90 USD","Ecru"
"1575152007-5538","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MIDI DRESS","https://www.zara.com/us/en/printed-midi-dress-p04886285.html","PRINTED MIDI DRESS Details","69.90 USD","Black"
"1575154299-5719","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","JUMPSUIT WITH POCKETS","https://www.zara.com/us/en/jumpsuit-with-pockets-p08352015.html","JUMPSUIT WITH POCKETS Details","169.00 USD","Dark brown"
"1575153843-5709","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","MIDI DRESS","https://www.zara.com/us/en/midi-dress-p04437296.html","MIDI DRESS Details","69.90 USD","Gray"
"1575148372-4854","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575149268-5307","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","KNOTTED POLKA DOT DRESS","https://www.zara.com/us/en/knotted-polka-dot-dress-p08514165.html","KNOTTED POLKA DOT DRESS Details","49.90 USD","Petrol blue"
"1575151722-5524","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRAPED DRESS","https://www.zara.com/us/en/draped-dress-p08634422.html","DRAPED DRESS Details","129.00 USD","Black"
"1575149274-5310","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","HIGH COLLAR DRESS","https://www.zara.com/us/en/high-collar-dress-p04174853.html","HIGH COLLAR DRESS Details","19.90 USD","Anthracite Gray"
"1575149046-5201","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT ELASTIC TRIM DRESS","https://www.zara.com/us/en/floral-print-elastic-trim-dress-p07633126.html","FLORAL PRINT ELASTIC TRIM DRESS Details","69.90 USD","Black / Green"
"1575148922-5141","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","OPENWORK EMBROIDERY DRESS","https://www.zara.com/us/en/openwork-embroidery-dress-p00387158.html","OPENWORK EMBROIDERY DRESS Details","49.90 USD","Mustard"
"1575149402-5371","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG BELTED JUMPSUIT","https://www.zara.com/us/en/long-belted-jumpsuit-p07385311.html","LONG BELTED JUMPSUIT Details","69.90 USD","Natural"
"1575148822-5093","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LONG JUMPSUIT","https://www.zara.com/us/en/long-jumpsuit-p00264641.html","LONG JUMPSUIT Details","39.90 USD","Black"
"1575148982-5170","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","OPENWORK EMBROIDERY DRESS","https://www.zara.com/us/en/openwork-embroidery-dress-p06050908.html","OPENWORK EMBROIDERY DRESS Details","39.90 USD","Black"
"1575151319-5513","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DOUBLE BREASTED DRESS","https://www.zara.com/us/en/double-breasted-dress-p01014908.html","DOUBLE BREASTED DRESS Details","35.90 USD","Black"
"1575148527-4954","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED POLKA DOT DRESS","https://www.zara.com/us/en/ruffled-polka-dot-dress-p07385100.html","RUFFLED POLKA DOT DRESS Details","69.90 USD","Black"
"1575153743-5704","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","ORGANZA SLEEVE DRESS","https://www.zara.com/us/en/organza-sleeve-dress-p09878197.html","ORGANZA SLEEVE DRESS Details","49.90 USD","Black"
"1575149257-5302","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BOW TUNIC DRESS","https://www.zara.com/us/en/bow-tunic-dress-p01822122.html","BOW TUNIC DRESS Details","69.90 USD","Navy blue"
"1575149056-5206","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","LACE DRESS","https://www.zara.com/us/en/lace-dress-p05644908.html","LACE DRESS Details","39.90 USD","Black"
"1575154882-5763","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED DRESS","https://www.zara.com/us/en/pleated-dress-p08372249.html","PLEATED DRESS Details","39.90 USD","Black"
"1575149366-5354","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SWISS DOT DRESS WITH EMBROIDERY","https://www.zara.com/us/en/swiss-dot-dress-with-embroidery-p01381021.html","SWISS DOT DRESS WITH EMBROIDERY Details","69.90 USD","Black"
"1575148615-4995","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RUFFLED LINEN DRESS","https://www.zara.com/us/en/ruffled-linen-dress-p04786248.html","RUFFLED LINEN DRESS Details","89.90 USD","Blue"
"1575149513-5425","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PLEATED PRINTED DRESS","https://www.zara.com/us/en/pleated-printed-dress-p03440243.html","PLEATED PRINTED DRESS Details","49.90 USD","Black"
"1575149050-5203","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","EMBROIDERED EYELET DRESS","https://www.zara.com/us/en/embroidered-eyelet-dress-p00387162.html","EMBROIDERED EYELET DRESS Details","69.90 USD","beige-pink"
"1575149039-5198","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","WRINKLE LOOK CARGO JUMPSUIT","https://www.zara.com/us/en/wrinkle-look-cargo-jumpsuit-p08108796.html","WRINKLE LOOK CARGO JUMPSUIT Details","89.90 USD","Dark khaki"
"1575148434-4909","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SATIN JUMPSUIT","https://www.zara.com/us/en/satin-jumpsuit-p07892281.html","SATIN JUMPSUIT Details","69.90 USD","Bluish"
"1575151300-5504","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLOWY PRINTED DRESS","https://www.zara.com/us/en/flowy-printed-dress-p08347085.html","FLOWY PRINTED DRESS Details","69.90 USD","Ecru"
"1575148715-5042","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","STRIPED RUSTIC DRESS","https://www.zara.com/us/en/striped-rustic-dress-p00387155.html","STRIPED RUSTIC DRESS Details","69.90 USD","Ecru"
"1575148529-4955","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED JUMPSUIT DRESS WITH TIE","https://www.zara.com/us/en/printed-jumpsuit-dress-with-tie-p08342104.html","PRINTED JUMPSUIT DRESS WITH TIE Details","49.90 USD","Black / White"
"1575149478-5408","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","DRESS WITH BEADING AT SLEEVES","https://www.zara.com/us/en/dress-with-beading-at-sleeves-p09919005.html","DRESS WITH BEADING AT SLEEVES Details","69.90 USD","Black"
"1575149190-5270","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED MIDI DRESS","https://www.zara.com/us/en/printed-midi-dress-p00097229.html","PRINTED MIDI DRESS Details","69.90 USD","Turquoise"
"1575148372-4861","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575153741-5703","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","VELVET DRESS","https://www.zara.com/us/en/velvet-dress-p00387056.html","VELVET DRESS Details","49.90 USD","Duck green"
"1575153646-5657","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED DRESS WITH RUFFLES","https://www.zara.com/us/en/printed-dress-with-ruffles-p07455331.html","PRINTED DRESS WITH RUFFLES Details","49.90 USD","Black / Green"
"1575148811-5088","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","TEXTURED WEAVE DRESS","https://www.zara.com/us/en/textured-weave-dress-p04215901.html","TEXTURED WEAVE DRESS Details","19.90 USD","Russet"
"1575153730-5698","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SEQUINED VELVET DRESS","https://www.zara.com/us/en/sequined-velvet-dress-p02488146.html","SEQUINED VELVET DRESS Details","89.90 USD","Black"
"1575149457-5398","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","WASHED EFFECT DRESS","https://www.zara.com/us/en/washed-effect-dress-p04174857.html","WASHED EFFECT DRESS Details","35.90 USD","Orange"
"1575149433-5386","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","RIBBED MIDI DRESS","https://www.zara.com/us/en/ribbed-midi-dress-p02298104.html","RIBBED MIDI DRESS Details","49.90 USD","Black"
"1575153127-5591","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","POPLIN MINI DRESS","https://www.zara.com/us/en/poplin-mini-dress-p04786273.html","POPLIN MINI DRESS Details","69.90 USD","Black"
"1575148632-5003","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","STRAPPY RUFFLED DRESS","https://www.zara.com/us/en/strappy-ruffled-dress-p00003109.html","STRAPPY RUFFLED DRESS Details","49.90 USD","Black"
"1575154876-5760","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","GUIPURE COLLAR DRESS","https://www.zara.com/us/en/guipure-collar-dress-p05039930.html","GUIPURE COLLAR DRESS Details","35.90 USD","Black"
"1575148515-4948","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","KNIT DRESS WITH PEARLS","https://www.zara.com/us/en/knit-dress-with-pearls-p04369104.html","KNIT DRESS WITH PEARLS Details","69.90 USD","Black"
"1575152736-5569","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SATIN EFFECT STRIPED DRESS","https://www.zara.com/us/en/satin-effect-striped-dress-p08100447.html","SATIN EFFECT STRIPED DRESS Details","69.90 USD","Black / Sand"
"1575148656-5015","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","EMBROIDERED TULLE DRESS","https://www.zara.com/us/en/embroidered-tulle-dress-p00718300.html","EMBROIDERED TULLE DRESS Details","69.90 USD","Black"
"1575148416-4900","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINT DRESS","https://www.zara.com/us/en/print-dress-p08027441.html","PRINT DRESS Details","null","Blues"
"1575153602-5636","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CONTRASTING JUMPSUIT","https://www.zara.com/us/en/contrasting-jumpsuit-p05039934.html","CONTRASTING JUMPSUIT Details","39.90 USD","Black"
"1575149081-5218","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","FLORAL PRINT DRESS","https://www.zara.com/us/en/floral-print-dress-p08068215.html","FLORAL PRINT DRESS Details","69.90 USD","Multicolored"
"1575155025-5832","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","SEQUIN MINI DRESS","https://www.zara.com/us/en/sequin-mini-dress-p02488150.html","SEQUIN MINI DRESS Details","89.90 USD","Pink"
"1575148372-4849","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","null","","","",""
"1575149351-5347","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","PRINTED DRESS WITH RUFFLES","https://www.zara.com/us/en/printed-dress-with-ruffles-p00003310.html","PRINTED DRESS WITH RUFFLES Details","null","Brown"
"1575149077-5216","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","CONTRASTING LACE DRESS","https://www.zara.com/us/en/contrasting-lace-dress-p08741231.html","CONTRASTING LACE DRESS Details","89.90 USD","Black"
"1575150144-5470","https://www.zara.com/us/en/woman-dresses-l1066.html?v1=1281625","BLOCK COLOR DRESS","https://www.zara.com/us/en/block-color-dress-p00208802.html","BLOCK COLOR DRESS Details","35.90 USD","Black"
