date,delay,distance,origin,destination
1071913,5,491,BNA,MCI
1071914,13,370,PHX,LAX
1071915,14,493,ABQ,SLC
1071915,18,803,ISP,BNA
1071915,27,889,ABQ,OAK
1071915,5,325,BUR,OAK
1071915,8,448,BNA,CLE
1071917,16,487,ABQ,LAS
1071917,7,239,HOU,DAL
1071920,0,271,MDW,SDF
1071920,3,328,PVD,BWI
1071920,7,687,HOU,STL
1071920,8,1262,STL,PHX
1071920,8,288,ALB,BWI
1071921,13,233,HRL,SAT
1071921,17,611,BWI,MDW
1071923,0,390,RNO,LAX
1071923,22,852,BNA,BDL
1071924,72,148,HOU,AUS
1071925,3,368,SLC,LAS
1071925,45,407,LAS,OAK
1071925,5,446,OAK,SAN
1071925,83,256,LAS,PHX
1071926,3,1501,LAS,MSY
1071929,22,347,PHX,ELP
1071930,0,189,DAL,AUS
1071930,0,197,FLL,TPA
1071930,17,178,FLL,MCO
1071930,17,371,OAK,SNA
1071930,2,370,LAX,PHX
1071930,33,304,PHX,SAN
1071930,4,256,LAS,PHX
1071931,27,487,LAS,ABQ
1071932,11,319,DAL,MAF
1071935,0,177,BNA,BHM
1071935,0,358,SMF,BUR
1071935,11,419,HOU,OKC
1071935,25,342,SJC,SNA
1071936,20,443,BNA,RDU
1071936,25,325,OAK,BUR
1071937,65,670,HOU,BNA
1071938,10,237,TUL,DAL
1071938,10,337,OAK,LAX
1071939,5,528,ELP,AUS
1071940,0,365,TUS,LAS
1071940,1,395,BNA,MDW
1071940,10,605,SEA,SMF
1071940,50,304,SAN,PHX
1071940,55,258,SAN,LAS
1071940,62,480,SMF,SAN
1071940,70,308,SJC,LAX
1071943,35,296,BUR,SJC
1071944,14,223,BUR,LAS
1071944,74,451,TUS,LAX
1071945,0,276,HRL,HOU
1071945,11,373,LAX,SMF
1071945,15,304,SAN,PHX
1071945,39,682,BHM,BWI
1071946,27,389,SMF,ONT
1071947,1,314,CLE,BWI
1071947,27,496,SAT,ELP
1071947,55,1751,BNA,SAN
1071949,13,487,CLE,STL
1071949,55,373,SMF,LAX
1071949,62,888,JAN,BWI
1071950,0,407,OAK,LAS
1071950,75,842,TPA,BWI
1071951,34,303,MSY,HOU
1071952,0,651,PHX,SFO
1071952,29,370,PHX,LAX
1071952,54,337,OAK,LAX
1071953,48,337,LAX,OAK
1071955,22,181,OKC,DAL
1071955,28,588,SLC,OAK
1071955,29,347,PHX,ELP
1071955,30,386,SJC,LAS
1071957,24,296,SJC,BUR
1071958,20,361,OAK,ONT
1072000,0,239,HOU,DAL
1072000,0,423,MDW,OMA
1072000,5,344,PDX,BOI
1072000,6,229,MDW,DTW
1072000,68,422,SLC,RNO
1072000,7,453,TUL,HOU
1072002,13,303,HOU,MSY
1072002,24,239,HOU,DAL
1072002,3,437,MSY,DAL
1072004,12,935,TUL,PHX
1072004,19,236,LAS,LAX
1072004,32,417,SAN,SJC
1072005,0,328,ABQ,PHX
1072005,0,347,ELP,PHX
1072005,10,333,SJC,ONT
1072005,10,337,OAK,LAX
1072005,2,496,ELP,SAT
1072005,8,621,PHX,SJC
1072008,27,293,LBB,DAL
1072008,45,389,ONT,SMF
1072008,51,251,STL,MDW
1072009,18,325,OAK,BUR
1072010,14,507,PHX,SLC
1072010,19,479,PDX,SMF
1072010,5,321,MSY,BHM
1072011,10,1140,LAS,MCI
1072012,14,1814,IND,LAX
1072012,20,217,IAH,DAL
1072015,10,487,ABQ,LAS
1072015,3,258,LAS,SAN
1072015,55,358,BUR,SMF
1072016,26,258,SAN,LAS
1072017,2,714,LAX,ELP
1072018,2,248,SAT,DAL
1072020,0,838,IND,TPA
1072020,15,368,LAS,SLC
1072020,20,714,ELP,LAX
1072020,5,180,JAX,TPA
1072020,72,405,MCI,MDW
1072022,7,397,LAS,SMF
1072023,0,293,DAL,LBB
1072023,21,365,LAS,TUS
1072024,65,148,AUS,HOU
1072025,12,197,TPA,FLL
1072025,12,325,PHX,ONT
1072025,19,446,SAN,OAK
1072025,33,308,SJC,LAX
1072027,20,256,LAS,PHX
1072027,35,495,BWI,SDF
1072027,8,223,BUR,LAS
1072028,12,180,TPA,JAX
1072028,41,342,SNA,SJC
1072029,17,229,DTW,MDW
1072029,5,395,MDW,BNA
1072030,0,239,HOU,DAL
1072030,1,303,MSY,HOU
1072030,4,223,LAS,BUR
1072030,40,1020,PHX,HOU
1072030,50,758,LAS,AMA
1072032,49,967,MCI,BWI
1072034,11,162,MDW,IND
1072035,0,189,AUS,DAL
1072036,25,822,BNA,SAT
1072036,71,308,LAX,SJC
1072038,4,188,RNO,SJC
1072039,32,308,LAX,SJC
1072039,5,224,SEA,GEG
1072040,0,1048,MCI,TPA
1072040,0,590,LAX,SLC
1072040,13,321,BHM,MSY
1072040,25,345,LAS,RNO
1072041,11,181,DAL,OKC
1072041,14,1044,PHX,MCI
1072042,3,562,ELP,DAL
1072042,5,616,MCO,BNA
1072043,54,444,RNO,PDX
1072044,22,1044,MCI,PHX
1072045,4,756,BNA,AUS
1072046,15,843,PHX,SAT
1072047,12,279,PDX,GEG
1072047,15,239,DAL,HOU
1072048,14,189,DAL,AUS
1072048,2,288,BWI,ALB
1072050,10,621,PHX,SJC
1072050,14,284,MDW,CMH
1072050,19,359,HOU,JAN
1072050,2,281,BUF,BWI
1072050,27,178,MCO,FLL
1072050,28,417,SJC,SAN
1072050,36,446,OAK,SAN
1072050,76,793,BNA,FLL
1072052,12,437,DAL,MSY
1072053,132,1448,BNA,PHX
1072053,22,397,SMF,LAS
1072055,0,197,LAS,ONT
1072055,0,304,PHX,SAN
1072055,21,296,BUR,SJC
1072055,30,333,SJC,ONT
1072055,32,337,OAK,LAX
1072055,5,328,PHX,ABQ
1072055,5,495,SDF,BWI
1072055,50,239,DAL,HOU
1072055,50,487,LAS,ABQ
1072055,7,386,LAS,SJC
1072056,0,296,DAL,LIT
1072058,3,462,STL,OKC
1072059,5,287,BOI,GEG
1072100,0,239,HOU,DAL
1072100,25,342,SNA,SJC
1072100,4,399,SEA,BOI
1072103,10,324,DAL,AMA
1072105,0,197,TPA,FLL
1072105,18,370,LAX,PHX
1072105,40,361,OAK,ONT
1072107,38,405,MCI,MDW
1072109,11,246,ELP,MAF
1072110,12,337,LAX,OAK
1072110,14,333,ONT,SJC
1072110,80,370,LAX,PHX
1072112,3,304,SAN,PHX
1072113,10,217,DAL,IAH
1072113,24,237,DAL,TUL
1072113,3,487,MSY,TPA
1072113,36,677,HOU,ELP
1072114,14,325,BUR,OAK
1072114,8,239,DAL,HOU
1072115,0,319,DAL,MAF
1072115,10,325,ONT,PHX
1072115,20,377,BWI,MHT
1072115,41,588,OAK,SLC
1072115,45,304,SAN,PHX
1072115,5,677,ABQ,LAX
1072115,7,318,FLL,JAX
1072117,22,601,PHX,RNO
1072118,10,229,IND,STL
1072118,24,670,HOU,BNA
1072118,27,248,DAL,SAT
1072120,0,197,ONT,LAS
1072120,0,303,MSY,HOU
1072120,0,446,SAN,OAK
1072120,0,515,BWI,IND
1072120,25,671,OAK,SEA
1072122,76,453,HOU,TUL
1072123,10,308,LAX,SJC
1072125,0,256,LAS,PHX
1072125,10,325,PHX,ONT
1072125,12,373,SMF,LAX
1072125,18,371,SNA,OAK
1072125,2,368,LAS,SLC
1072125,5,487,TPA,MSY
1072126,22,337,OAK,LAX
1072126,32,389,ONT,SMF
1072126,41,307,MDW,CLE
1072128,12,358,BUR,SMF
1072128,30,443,BNA,RDU
1072128,45,220,BWI,ISP
1072130,0,239,DAL,HOU
1072130,0,370,PHX,LAX
1072130,27,223,LAS,BUR
1072130,3,407,OAK,LAS
1072130,4,189,DAL,AUS
1072130,5,281,BWI,BUF
1072130,5,487,LAS,ABQ
1072130,56,236,LAX,LAS
1072130,6,304,PHX,SAN
1072131,24,188,SJC,RNO
1072134,18,677,ELP,HOU
1072135,0,223,LAS,BUR
1072137,16,197,FLL,TPA
1072140,20,258,LAS,SAN
1072140,50,395,BNA,MDW
1072144,5,189,AUS,DAL
1072144,5,389,SMF,ONT
1072145,0,223,BUR,LAS
1072145,0,303,MSY,HOU
1072145,0,621,SJC,PHX
1072145,5,236,LAX,LAS
1072145,63,480,SMF,SAN
1072145,75,1262,PHX,STL
1072148,41,451,MCI,IND
1072150,2,397,SMF,LAS
1072150,55,389,SMF,ONT
1072150,60,677,LAX,ABQ
1072152,55,229,MDW,DTW
1072153,15,358,SMF,BUR
1072153,24,370,LAX,PHX
1072155,25,337,LAX,OAK
1072157,21,373,LAX,SMF
1072200,0,337,LAX,OAK
1072200,0,361,ONT,OAK
1072200,13,220,BWI,ISP
1072200,16,328,ABQ,PHX
1072200,32,386,SJC,LAS
1072200,42,187,HOU,CRP
1072200,47,569,SJC,PDX
1072200,5,407,LAS,OAK
1072200,55,192,HOU,SAT
1072200,70,833,PHX,OKC
1072201,40,308,SJC,LAX
1072206,31,447,SAN,SFO
1072207,14,507,SLC,PHX
1072208,13,480,SAN,SMF
1072209,41,417,SJC,SAN
1072210,14,308,SJC,LAX
1072212,18,328,PHX,ABQ
1072212,25,314,BWI,CLE
1072213,13,313,MCI,OKC
1072215,0,224,SEA,GEG
1072215,14,389,ONT,SMF
1072215,3,528,AUS,ELP
1072218,17,423,OMA,MDW
1072220,24,254,SDF,STL
1072220,45,1140,MCI,LAS
1072221,10,325,PHX,ONT
1072222,7,236,LAS,LAX
1072223,15,248,SAT,DAL
1072223,60,328,BWI,PVD
1072230,0,370,PHX,LAX
1072230,6,303,HOU,MSY
1072240,46,276,HOU,HRL
1072245,49,256,LAS,PHX
1072247,19,304,PHX,SAN
1072252,30,389,SMF,ONT
1072302,52,283,BWI,BDL
1072304,92,192,SAT,HOU
1072310,4,256,LAS,PHX
1072321,21,236,LAX,LAS
1072345,25,325,PHX,ONT
1072350,0,405,MCI,MDW
1080530,0,337,LAX,OAK
1080530,2,325,ONT,PHX
1080600,10,371,OAK,SNA
1080600,27,337,OAK,LAX
1080600,4,303,MSY,HOU
1080600,7,405,MCI,MDW
1080615,0,188,RNO,SJC
1080615,0,562,ELP,DAL
1080615,3,197,FLL,TPA
1080615,6,399,SEA,BOI
1080620,0,258,LAS,SAN
1080620,0,358,SMF,BUR
1080620,0,569,PDX,SJC
1080620,2,389,SMF,ONT
1080620,2,446,OAK,SAN
1080620,3,217,IAH,DAL
1080620,5,283,BDL,BWI
1080620,5,291,BOI,SLC
1080620,8,325,OAK,BUR
1080625,1,314,CLE,BWI
1080625,11,333,ONT,SJC
1080630,0,181,DAL,OKC
1080630,0,281,BUF,BWI
1080630,0,303,MSY,HOU
1080630,0,325,ONT,PHX
1080630,0,373,SMF,LAX
1080630,0,417,SJC,SAN
1080630,0,487,TPA,MSY
1080630,0,611,MDW,BWI
1080630,0,621,SJC,PHX
1080630,12,251,MDW,STL
1080630,17,361,OAK,ONT
1080630,17,842,PVD,MDW
1080630,2,220,ISP,BWI
1080630,2,304,SAN,PHX
1080630,3,224,GEG,SEA
1080630,3,288,ALB,BWI
1080630,3,377,MHT,BWI
1080630,4,682,BWI,BHM
1080630,5,345,RNO,LAS
1080630,6,407,OAK,LAS
1080630,7,337,OAK,LAX
1080635,0,677,ABQ,LAX
1080635,20,197,TPA,FLL
1080635,5,601,RNO,PHX
1080637,9,397,SMF,LAS
1080640,0,507,SLC,PHX
1080640,1,838,MHT,MDW
1080640,11,271,MDW,SDF
1080640,3,318,FLL,JAX
1080640,4,480,SMF,SAN
1080643,9,328,PVD,BWI
1080645,0,237,STL,MCI
1080645,1,496,SAT,ELP
1080645,3,223,LAS,BUR
1080645,3,647,SMF,PHX
1080645,6,405,MCI,MDW
1080645,8,296,SJC,BUR
1080645,8,460,TPA,BHM
1080649,2,293,LBB,DAL
1080650,0,333,SJC,ONT
1080650,8,570,BHM,HOU
1080655,0,671,SEA,OAK
1080655,4,342,SJC,SNA
1080657,20,239,DAL,HOU
1080700,0,237,DAL,TUL
1080700,0,284,MDW,CMH
1080700,0,303,HOU,MSY
1080700,0,303,MSY,HOU
1080700,0,304,PHX,SAN
1080700,0,307,MDW,CLE
1080700,0,325,OAK,BUR
1080700,0,347,PHX,ELP
1080700,0,361,OAK,ONT
1080700,0,370,LAX,PHX
1080700,0,370,PHX,LAX
1080700,0,457,DTW,BNA
1080700,0,872,AUS,PHX
1080700,10,588,SLC,OAK
1080700,12,928,TPA,AUS
1080700,2,447,SAN,SFO
1080700,21,256,LAS,PHX
1080700,3,1140,LAS,MCI
1080700,3,313,OKC,MCI
1080700,3,407,OAK,LAS
1080700,6,223,ABQ,ELP
1080700,6,550,MCO,MSY
1080700,7,248,DAL,SAT
1080700,7,405,MDW,MCI
1080705,0,365,JAX,BHM
1080705,10,677,LAX,ABQ
1080705,3,258,LAS,SAN
1080705,3,337,OAK,LAX
1080705,3,616,MCO,BNA
1080705,3,967,MCI,BWI
1080705,5,1072,MCO,MCI
1080705,5,612,TPA,BNA
1080705,7,386,SJC,LAS
1080706,10,1797,LAX,BNA
1080710,0,842,TPA,BWI
1080710,3,229,DTW,MDW
1080710,4,296,LIT,DAL
1080710,4,866,SEA,LAS
1080710,8,271,SDF,MDW
1080713,0,588,OAK,SLC
1080715,0,546,GEG,SLC
1080715,2,447,SFO,SAN
1080715,3,419,HOU,OKC
1080715,5,528,ELP,AUS
1080715,8,377,MHT,BWI
1080717,11,1959,OAK,BNA
1080720,0,446,OAK,SAN
1080720,2,368,LAS,SLC
1080720,9,762,PDX,LAS
1080722,25,236,LAS,LAX
1080725,0,491,MCI,BNA
1080730,0,192,SAT,HOU
1080730,0,288,ALB,BWI
1080730,0,325,PHX,ONT
1080730,10,308,SJC,LAX
1080730,42,287,GEG,BOI
1080730,6,787,BWI,MCO
1080730,7,293,DAL,LBB
1080735,0,370,LAX,PHX
1080735,1,251,MDW,STL
1080735,22,1073,PVD,MCO
1080735,22,1497,TPA,ABQ
1080735,3,177,BNA,BHM
1080735,5,1011,BUF,MCO
1080735,5,229,IND,STL
1080738,0,239,DAL,HOU
1080740,0,395,BNA,MDW
1080740,12,673,FLL,MSY
1080740,5,587,TPA,RDU
1080745,1,347,ELP,PHX
1080745,14,229,STL,IND
1080745,3,487,TPA,MSY
1080750,0,192,HOU,SAT
1080750,0,254,STL,SDF
1080750,4,344,PDX,BOI
1080750,7,451,LAX,TUS
1080751,4,283,BDL,BWI
1080755,2,351,STL,TUL
1080755,5,587,MCO,JAN
1080755,7,371,SNA,OAK
1080757,11,333,SJC,ONT
1080758,14,689,SEA,SLC
1080800,0,197,LAS,ONT
1080800,0,229,DTW,MDW
1080800,0,325,ONT,PHX
1080800,0,671,SEA,OAK
1080800,0,972,ISP,MCO
1080800,1,1037,PHX,OMA
1080800,10,437,MSY,DAL
1080800,3,358,BUR,SMF
1080800,3,407,OAK,LAS
1080800,5,337,OAK,LAX
1080800,6,237,STL,MCI
1080800,8,342,SJC,SNA
1080800,9,358,SMF,BUR
1080802,13,369,BUR,PHX
1080803,17,187,HOU,CRP
1080805,0,162,IND,MDW
1080805,0,284,MDW,CMH
1080805,0,303,MSY,HOU
1080805,0,443,BNA,RDU
1080805,0,484,JAX,BNA
1080805,2,1999,BWI,PHX
1080807,68,777,BDL,MDW
1080808,31,1363,LAX,MCI
1080808,4,457,BNA,DTW
1080809,0,325,BUR,OAK
1080809,20,197,FLL,TPA
1080810,1,189,AUS,DAL
1080810,17,714,LAX,ELP
1080810,25,1814,LAX,IND
1080810,4,338,CMH,BNA
1080813,8,337,LAX,OAK
1080815,2,389,SMF,ONT
1080815,29,321,BHM,MSY
1080815,5,307,CLE,MDW
1080815,8,1999,PHX,BWI
1080818,6,197,ONT,LAS
1080820,0,1020,HOU,PHX
1080820,0,405,MCI,MDW
1080820,1,422,RNO,SLC
1080820,15,178,FLL,MCO
1080820,18,822,SAT,BNA
1080822,2,368,LAS,SLC
1080825,0,296,BUR,SJC
1080825,0,304,SAN,PHX
1080825,0,562,ELP,DAL
1080825,0,677,LAX,ABQ
1080825,0,937,HOU,MDW
1080825,14,480,SMF,SAN
1080825,6,248,SAT,DAL
1080825,6,417,SJC,SAN
1080826,0,407,LAS,OAK
1080827,0,562,DAL,ELP
1080830,0,370,PHX,LAX
1080830,10,229,MDW,DTW
1080830,7,550,MCO,MSY
1080830,7,588,BWI,BNA
1080832,81,318,FLL,JAX
1080834,10,646,OAK,PHX
1080835,0,361,OAK,ONT
1080835,1,325,ONT,PHX
1080835,2,611,MDW,BWI
1080835,5,325,OAK,BUR
1080838,20,162,MDW,IND
1080839,35,308,SJC,LAX
1080840,0,180,RNO,OAK
1080840,0,229,DTW,MDW
1080840,0,397,LAS,SMF
1080840,0,447,SFO,SAN
1080840,5,321,BHM,MSY
1080840,5,479,PDX,SMF
1080840,9,254,SDF,STL
1080843,5,342,SNA,SJC
1080844,0,303,HOU,MSY
1080845,0,293,LBB,DAL
1080845,0,313,MCI,OKC
1080845,3,588,OAK,SLC
1080845,4,148,AUS,HOU
1080845,5,670,BNA,HOU
1080845,87,842,BWI,TPA
1080849,5,1090,LAS,AUS
1080850,0,453,HOU,TUL
1080850,25,236,LAS,LAX
1080850,5,765,MDW,ISP
1080850,8,313,OKC,MCI
1080853,8,323,SDF,BHM
1080855,0,233,SAT,HRL
1080855,0,395,MDW,BNA
1080855,0,859,ISP,JAX
1080855,17,484,BNA,JAX
1080855,75,447,SAN,SFO
1080858,25,370,LAX,PHX
1080900,0,181,DAL,OKC
1080900,0,451,IND,MCI
1080900,11,480,SMF,SAN
1080900,3,666,JAN,MDW
1080900,5,1034,ISP,TPA
1080900,7,255,BWI,RDU
1080900,7,389,SMF,ONT
1080900,9,197,FLL,TPA
1080902,2,187,CRP,HOU
1080903,15,217,DAL,IAH
1080905,0,148,HOU,AUS
1080905,22,236,LAS,LAX
1080905,3,444,PDX,RNO
1080905,8,838,MDW,MHT
1080906,31,373,SMF,LAX
1080908,40,337,OAK,LAX
1080910,0,1442,SMF,MCI
1080910,0,304,SAN,PHX
1080910,4,410,STL,BHM
1080912,0,254,STL,SDF
1080915,13,370,LAX,PHX
1080915,5,333,ONT,SJC
1080915,54,337,OAK,LAX
1080916,8,570,BHM,HOU
1080919,12,395,BNA,MDW
1080920,0,446,OAK,SAN
1080925,0,1140,LAS,MCI
1080925,0,180,OAK,RNO
1080925,5,237,DAL,TUL
1080925,5,588,BNA,BWI
1080925,5,829,CMH,TPA
1080925,7,325,ONT,PHX
1080925,8,358,SMF,BUR
1080928,19,370,PHX,LAX
1080928,21,616,BNA,MCO
1080930,0,281,BUF,BWI
1080930,0,513,JAX,MSY
1080930,10,828,MCO,IND
1080930,101,223,BUR,LAS
1080930,22,407,OAK,LAS
1080930,5,1044,MCI,PHX
1080930,5,328,PHX,ABQ
1080931,27,487,TPA,MSY
1080935,0,1137,PVD,TPA
1080935,0,188,RNO,SJC
1080935,0,319,DAL,MAF
1080935,9,314,CLE,BWI
1080937,33,335,BOI,RNO
1080938,48,308,SJC,LAX
1080940,1,236,LAX,LAS
1080940,1,328,PVD,BWI
1080940,14,223,LAS,BUR
1080940,2,612,TPA,BNA
1080940,4,283,BWI,BDL
1080941,23,471,BNA,MSY
1080942,14,1262,PHX,STL
1080942,17,369,BUR,PHX
1080943,4,307,CLE,MDW
1080945,0,1479,MCI,SJC
1080945,0,328,BWI,PVD
1080945,22,303,MSY,HOU
1080945,3,223,MCI,TUL
1080945,5,296,SJC,BUR
1080945,5,325,OAK,BUR
1080945,5,663,BWI,JAX
1080947,3,371,SNA,OAK
1080948,50,236,LAX,LAS
1080950,0,197,LAS,ONT
1080951,56,1444,MDW,PHX
1080951,7,1301,MSY,PHX
1080954,67,318,JAX,FLL
1080955,0,647,SMF,PHX
1080955,29,370,PHX,LAX
1081000,0,148,AUS,HOU
1081000,0,1521,LAS,MDW
1081000,0,365,LAS,TUS
1081000,4,229,MDW,DTW
1081000,4,775,LAS,LBB
1081004,55,1671,MSY,LAX
1081005,47,390,RNO,LAX
1081007,14,1588,LAS,BNA
1081008,0,417,SAN,SJC
1081008,3,229,IND,STL
1081010,0,217,IAH,DAL
1081010,0,220,ISP,BWI
1081010,0,419,OKC,HOU
1081010,0,422,SLC,RNO
1081010,0,495,SDF,BWI
1081010,15,256,LAS,PHX
1081010,17,569,PDX,SJC
1081010,2,361,OAK,ONT
1081010,22,590,LAX,SLC
1081010,5,237,MCI,STL
1081010,6,417,SJC,SAN
1081010,9,197,ONT,LAS
1081015,0,377,MHT,BWI
1081015,12,441,HOU,MAF
1081015,15,1040,MCO,SAT
1081018,71,283,BDL,BWI
1081020,48,1242,AUS,LAX
1081021,17,342,SJC,SNA
1081021,4,251,MDW,STL
1081023,0,997,TPA,MDW
1081023,8,258,LAS,SAN
1081025,0,397,SMF,LAS
1081025,1,328,PHX,ABQ
1081025,12,480,SMF,SAN
1081025,13,636,SAN,ELP
1081025,2,237,DAL,TUL
1081025,2,296,STL,LIT
1081025,4,288,ALB,BWI
1081025,7,389,SMF,ONT
1081030,0,303,MSY,HOU
1081030,0,580,ABQ,DAL
1081030,0,802,CMH,MCO
1081030,20,337,LAX,OAK
1081030,4,564,SEA,RNO
1081032,7,255,RDU,BWI
1081033,30,303,MSY,HOU
1081035,0,192,SAT,HOU
1081036,8,365,TUS,LAS
1081040,103,1069,LAS,SAT
1081040,13,1262,PHX,STL
1081040,2,325,PHX,ONT
1081040,3,325,OAK,BUR
1081040,45,1363,MCI,LAX
1081042,18,708,IND,MSY
1081044,39,236,LAS,LAX
1081045,0,224,GEG,SEA
1081045,0,276,HOU,HRL
1081045,3,588,BNA,BWI
1081045,33,677,ABQ,LAX
1081045,35,714,ELP,LAX
1081045,41,370,LAX,PHX
1081045,5,446,OAK,SAN
1081045,7,223,LAS,BUR
1081047,12,345,RNO,LAS
1081050,0,229,DTW,MDW
1081050,0,395,BNA,MDW
1081050,0,443,RDU,BNA
1081050,0,621,SJC,PHX
1081050,10,919,SLC,MCI
1081050,44,373,LAX,SMF
1081050,5,333,SJC,ONT
1081050,62,308,SJC,LAX
1081054,7,787,BWI,MCO
1081055,0,460,BHM,TPA
1081055,10,866,SEA,LAS
1081055,8,1050,BDL,MCO
1081055,8,258,SAN,LAS
1081059,1,493,SLC,ABQ
1081059,18,370,LAX,PHX
1081100,0,239,HOU,DAL
1081100,0,487,ABQ,LAS
1081100,12,351,TUL,STL
1081100,28,1363,LAX,MCI
1081100,48,337,OAK,LAX
1081103,2,296,BUR,SJC
1081104,26,337,LAX,OAK
1081105,1,347,PHX,ELP
1081105,18,337,OAK,LAX
1081105,27,447,SAN,SFO
1081105,53,308,LAX,SJC
1081106,47,1099,LAS,OMA
1081109,0,197,LAS,ONT
1081110,0,197,ONT,LAS
1081110,0,287,GEG,BOI
1081110,0,611,MDW,BWI
1081110,0,687,HOU,STL
1081110,12,1073,PVD,MCO
1081110,13,236,LAS,LAX
1081110,17,223,BUR,LAS
1081110,33,612,TPA,BNA
1081115,10,448,CLE,BNA
1081115,19,303,HOU,MSY
1081115,2,630,PDX,SLC
1081115,8,237,DAL,TUL
1081116,54,447,SFO,SAN
1081117,11,337,LAX,OAK
1081118,69,178,FLL,MCO
1081119,9,507,SLC,PHX
1081120,0,1073,MCO,PVD
1081120,0,444,PDX,RNO
1081120,0,457,DTW,BNA
1081120,3,584,LAS,ELP
1081120,5,248,DAL,SAT
1081120,7,580,DAL,ABQ
1081120,8,178,MCO,FLL
1081123,5,677,HOU,ELP
1081123,50,370,PHX,LAX
1081125,39,236,LAX,LAS
1081127,104,197,TPA,FLL
1081127,5,451,TUS,LAX
1081130,15,440,STL,DTW
1081130,2,239,DAL,HOU
1081130,35,651,PHX,SFO
1081130,5,934,ABQ,STL
1081132,10,528,ELP,AUS
1081133,11,386,LAS,SJC
1081133,23,1020,PHX,HOU
1081138,6,303,HOU,MSY
1081139,5,1848,MCO,PHX
1081140,12,1333,MCI,SAN
1081140,2,325,BUR,OAK
1081140,2,371,OAK,SNA
1081140,2,395,MDW,BNA
1081140,22,328,PHX,ABQ
1081140,3,251,STL,MDW
1081140,32,1210,SAT,LAX
1081143,12,471,MSY,BNA
1081145,0,1444,PHX,MDW
1081145,0,276,HOU,HRL
1081145,14,256,PHX,LAS
1081145,14,491,BNA,MCI
1081145,15,417,SJC,SAN
1081146,52,714,LAX,ELP
1081149,6,417,SAN,SJC
1081150,0,189,AUS,DAL
1081150,0,328,PVD,BWI
1081150,0,562,DAL,ELP
1081150,2,1156,SLC,STL
1081150,3,423,OMA,MDW
1081150,5,419,HOU,OKC
1081150,6,997,TPA,MDW
1081150,7,843,PHX,SAT
1081150,9,407,OAK,LAS
1081200,0,1044,PHX,MCI
1081200,0,1107,SEA,PHX
1081200,14,314,BWI,CLE
1081200,15,197,TPA,FLL
1081200,2,397,SMF,LAS
1081200,23,337,OAK,LAX
1081200,34,1363,MCI,LAX
1081200,57,451,LAX,TUS
1081200,7,1999,PHX,BWI
1081200,8,188,RNO,SJC
1081201,10,371,SNA,OAK
1081201,14,677,ABQ,LAX
1081205,0,223,BUR,LAS
1081205,0,325,BUR,OAK
1081205,36,148,HOU,AUS
1081205,48,1797,LAX,BNA
1081207,5,281,BUF,BWI
1081208,5,325,ONT,PHX
1081208,83,925,BWI,FLL
1081210,0,347,PHX,ELP
1081210,0,611,MDW,BWI
1081210,0,689,SEA,SLC
1081210,0,697,SEA,SJC
1081210,10,162,IND,MDW
1081210,2,393,HOU,LIT
1081210,22,663,BWI,JAX
1081210,28,236,LAS,LAX
1081210,3,389,SMF,ONT
1081210,35,487,TPA,MSY
1081210,37,308,LAX,SJC
1081213,7,1140,LAS,MCI
1081215,0,616,BNA,MCO
1081215,6,258,LAS,SAN
1081215,9,1069,LAS,SAT
1081215,9,256,LAS,PHX
1081218,23,303,MSY,HOU
1081220,0,187,HOU,CRP
1081220,0,273,AUS,HRL
1081220,0,293,DAL,LBB
1081220,0,496,ELP,SAT
1081220,40,1671,LAX,MSY
1081220,42,677,LAX,ABQ
1081223,15,258,SAN,LAS
1081225,2,345,RNO,LAS
1081225,3,480,SMF,SAN
1081225,6,587,RDU,TPA
1081225,8,296,SJC,BUR
1081227,12,605,SMF,SEA
1081227,3,407,LAS,OAK
1081228,4,390,LAX,RNO
1081230,0,405,MCI,MDW
1081230,1,829,TPA,CMH
1081230,11,197,LAS,ONT
1081230,2,148,AUS,HOU
1081230,2,737,BWI,STL
1081230,3,239,HOU,DAL
1081230,49,296,SJC,BUR
1081230,8,236,LAS,LAX
1081230,8,255,BWI,RDU
1081230,8,714,ELP,LAX
1081232,5,708,MSY,IND
1081235,0,248,SAT,DAL
1081235,0,321,BHM,MSY
1081235,10,1262,PHX,STL
1081235,13,543,OAK,PDX
1081235,5,601,RNO,PHX
1081237,10,1034,TPA,ISP
1081238,11,480,SAN,SMF
1081238,40,373,SMF,LAX
1081240,0,479,PDX,SMF
1081240,1,1977,SEA,BNA
1081240,2,935,PHX,TUL
1081240,4,358,SMF,BUR
1081240,45,304,PHX,SAN
1081240,5,484,JAX,BNA
1081240,67,370,LAX,PHX
1081243,28,478,MCO,BHM
1081245,0,217,IAH,DAL
1081245,0,304,PHX,SAN
1081245,0,446,OAK,SAN
1081245,40,1099,LAS,OMA
1081245,5,1137,PVD,TPA
1081245,61,787,MCO,BWI
1081250,14,325,PHX,ONT
1081253,7,178,FLL,MCO
1081255,0,1093,ISP,FLL
1081255,14,1797,BNA,LAX
1081255,58,714,LAX,ELP
1081255,7,843,SAT,PHX
1081257,10,487,MSY,TPA
1081258,50,373,LAX,SMF
1081300,0,178,MCO,FLL
1081300,0,189,DAL,AUS
1081300,0,370,LAX,PHX
1081300,2,345,RNO,LAS
1081300,30,229,STL,IND
1081302,45,236,LAX,LAS
1081303,36,1242,LAX,AUS
1081304,27,189,AUS,DAL
1081305,8,1489,SEA,MCI
